cateegory,odia_word,desia_word
miscellaneous,ମୁଗ , ମୁଗ୍‌ 
miscellaneous,ସୋରିଷ , ସୋରିଷୁ 
miscellaneous,ଆଳୁ , ଆଲୁ 
miscellaneous,ବାଇଗଣ , ଆୟଗନ 
miscellaneous,କପା , କପା 
miscellaneous,ଚିତ୍ର , ବାନା 
miscellaneous,ଠାକୁରାଣୀ , ଠାକରାନୀ 
miscellaneous,ପୂଜା , ପୂଜା 
miscellaneous,ଅମାବାସ୍ୟା , ଅମାବାସ୍ଯା 
miscellaneous,ଦୀପାବଳୀ , ଦୀପାବାଲୀ 
miscellaneous,ପାଳନ , ମାନବାଟା 
miscellaneous,ପୂର୍ବପୁରୁଷ , ଆଗର ଲୋକ 
miscellaneous,ମୁସଲମାନ , ମୁସଲମାନ 
miscellaneous,ଉପବାସ , ଉପାସ 
miscellaneous,ବହୁତ , ଭୂତେକ 
miscellaneous,ଡିସେମ୍ଭର , ପୁସମାସ୍‌ 
miscellaneous,ଜନ୍ମ , ଜନମ 
miscellaneous,ରଥଯାତ୍ରା , ଗୁନଚା 
miscellaneous,ଆଷାଢ ମାସ , ଆଷାଡ଼ ମାସ 
miscellaneous,ପୁରୀ , ପୁରୀ 
miscellaneous,ବିଶ୍ବ ପ୍ରସିହ , ସାରା ଜଗତ୍‌ 
miscellaneous,ଗଣେଶ ପୂଜା , ଗଣେଶ ପୃଜା 
miscellaneous,ଦେବୀ , ମାତା 
miscellaneous,ମାଘମାସ , ମାଘ୍‌ ମାସ୍‌ 
miscellaneous,ମହାତ୍ନା ଗାନ୍ଧୀ , ମାତମା ଗାନ୍ଧୀ 
miscellaneous,ମସିହା , ବରଷ୍‌ 
miscellaneous,ଅକ୍ଟୋବର ମାସ , ଦଶରା ମାସ 
miscellaneous,ଭାରତ , ଭାରତ 
miscellaneous,ପ୍ରତି ବର୍ଷ , ସବୁବରଷ 
miscellaneous,ଗୁରୁ ଦିବସ , ଗୁରୁ ଦିବସ 
miscellaneous,ରାଷ୍ଟ୍ରପତି , ରାଷ୍ଟର ପତି 
miscellaneous,ଜାନୁୟାରୀ , ମାଘମାସ 
miscellaneous,କାର୍ଯ୍ୟ , କାମ୍‌ 
miscellaneous,ସାଧାରଣତନ୍ତ୍ର ଦିବସ, ସାଧାରଣ ତନ୍ତର ଦିନ୍‌ 
miscellaneous,ଜାତୀୟ ପର୍ବ , ମେନ ପରବା 
miscellaneous,ପତାକା , ଦେଣ୍ଡା 
miscellaneous,ସଙ୍ଗୀତ , ଗୀତ 
miscellaneous,ମହାନ୍‌ , ବଡ଼ଟା 
miscellaneous,ସବୁ ସ୍ଫ୍ରାନରେ , ସବୁ ଜାଗାୟେ 
miscellaneous,ଗୀ ଗହଳି , ଗୀଗଲି 
miscellaneous,ସକାଳ , ସକାଲ 
miscellaneous,ଅଗଷ୍ଟ ମାସ , ବର୍ଷା ମାସ 
miscellaneous,ଭିତରେ , ଭିତରେ 
miscellaneous,ଆଗ୍ରହ , ଇଛା 
miscellaneous,କୃଷ୍ଠ ଚନ୍ଦ୍ର , କୃଷ୍ଠ ଚନ୍ଦର 
miscellaneous,ଅତିଥ , ଗତ୍ଯା 
miscellaneous,ରଙ୍ଗିନ୍‌ କାଗନ , ରଙ୍ଗ କାଗଜ୍‌ 
miscellaneous,ସ୍ତରର , ଚିମରା 
miscellaneous,ଠିକ ସମୟ , ଠିକ୍‌ ବେଲ 
miscellaneous,ଉତ୍ତୋଳନ , ଉଭୋଳନ 
miscellaneous,ଛିଡ଼ା ହେଲେ ,  ଠିଆଁ ହେଲାୟ 
miscellaneous,ସଙ୍ଗୀତ ଗାଇଲେ , ଗୀତ ଗାୟଲାୟ 
miscellaneous,ଭାଗ୍ୟ , କରମ 
miscellaneous,ବିଧାତା , ମାପ୍ର 
miscellaneous,ସିନ୍ଧୁ , ସମୁଦ୍ର 
miscellaneous,ଶୁଭ , ଶୁଭ୍‌ 
miscellaneous,ଯମୁନା , ଯମୁନା 
miscellaneous,ଇଂରେଜ ମାନେ, ଇଂରେଜମନ 
miscellaneous,ଶାସନ , ଶାସନ 
miscellaneous,ତିନୋଟି ରଙ୍ଗ, ତିନିଟା ରଙ୍ଗ 
miscellaneous,ସାସର ପ୍ରତୀକ,ସାହାସର ପ୍ରତୀକ 
miscellaneous,ଧଳା ରଙ୍ଗ , ଧବଲା ରଙ୍ଗ 
miscellaneous,ଶାନ , ଚିମରା 
miscellaneous,ସବୁଜ ରଙ୍ଗ , କାଗ ପତରିଆ 
miscellaneous,ମଝିରେ , ମଝିଲଗେ 
miscellaneous,ଚକ୍ର , ଚକା 
miscellaneous,ନୀଳ ରଙ୍ଗ , ନୀଲିଆ ରଙ୍ଗ 
miscellaneous,ଶିଶୁ , ପିଲା 
miscellaneous,ଉନ୍ନତି , ଉପକାର 
miscellaneous,ଆବଶ୍ଯକ , ଦରକାର 
miscellaneous,ଦେଶ , ଦେଶ 
miscellaneous,ଲଢିବା , ଲାଗବାର 
miscellaneous,ମା , ଆଯା 
miscellaneous,ଶୁଆଇ ଦେବ , ଶୁଆଯସି 
miscellaneous,କୋଳେ ଧରିବ , କଲେ ଧାରସି 
miscellaneous,ଗେଲ କରିବା , ଲାଡ଼ କରସି 
miscellaneous,ହସେଇ ଦେବ , ହସାୟସି 
miscellaneous,ଗପ , କାତାନୀ 
miscellaneous,ବୂଝେଇ ଦେବ , ବୁଝାୟସି 
miscellaneous,ବିଛଣା , ଅଚନା 
miscellaneous,ପେଷକ ଫିଵଇ ଦେବ,ଡେରେସ୍‌ ପିନ୍ଦାୟ ଦେଇସି
miscellaneous,ଦେଖାଇଦେବ , ଦେଖାଯସି 
miscellaneous,ବହିବସ୍ତାନୀ , ପାଟାମୁଣା 
miscellaneous,ଅନେଇ ଥୁବ ,  ଦେଖ ତେ ରେସି
miscellaneous,ଦୁନିଆ , ଦୁନିଆଁ 
miscellaneous,ଗଛ , ଗଛ 
miscellaneous,ସାପ , ସାପ୍‌ 
miscellaneous,ଚଢେଇ , ଚେତେ 
miscellaneous,କଣେଇ , ପୁତଲା 
miscellaneous,ଜହ୍ଣ , ଜନ 
miscellaneous,କଇଟ , କଚିମ 
miscellaneous,ପତ୍ର , ପତର 
miscellaneous,ଠେକୁଆ , ଖାଡ଼ା 
miscellaneous,ରାସ୍ତା , ସଡ଼କ 
miscellaneous,ଘର , ଘର 
miscellaneous,ସ୍ତ୍ଵୀ ,  ମାଇଜୀ 
miscellaneous,କୂକୁର , କୁକୁର 
miscellaneous,ସ୍ତ୍ରୀ ଜଣେ ପାରି ନେଉଛି, ମାଇଜୀ ଗଟେକ 
miscellaneous,ଝାଡ଼ୁ କରୁଛି , ବାଡ଼ାନ୍‌ ଲାନୀ 
miscellaneous,ରୋଷେଇ କରୁଛି , ରାନ୍ଦଲାନି
miscellaneous,ଦେଶ , ଦେଶ୍‌ 
miscellaneous,ଜନମ , ଜନମ୍‌ 
miscellaneous,କୋଳେ ,  କୋଲେ 
miscellaneous,ବଡୁଛି ମୁହିଁ , ବାଡଲିନି ମୁଇଁ 
miscellaneous,ଜନନୀ , ଆଯା 
miscellaneous,ପାଳୁଛି , ପଶଲାନି 
miscellaneous,ଜନମ ଭୂଇଁ , ଜନମ୍‌ ମାଟି 
miscellaneous,ଶ୍ୟାମଳ ତରୁ , କାଗ ପତରିଆ ଗଛ 
miscellaneous,ଲତା , ମାଲ୍‌ 
miscellaneous,ଡାଳରୁ ଡାଳେ , ସେନ୍ଦାକେ ଖେନ୍ଦା 
miscellaneous,ବିହଙ୍ଗ , ଚଡ଼େ 
miscellaneous,ମଧୁର , ସୁଆଦ୍‌ 
miscellaneous,ତାରକା , ତାରା 
miscellaneous,ଜୋଛନା , ଜନ୍‌ ଉଦଲ୍‌ 
miscellaneous,ଦଳେ , ଗଟେକ୍‌ ମାନ୍ଦା 
miscellaneous,ପିଲାମାଙ୍କଡ଼ , ସାନ୍‌ସାନ୍‌ ମାଙ୍କଡ଼୍‌ 
miscellaneous,ଜଣେ , ଗଟେକ୍‌ 
miscellaneous,ଗଲ , ଯୁବେ 
miscellaneous,କେମିତି , କେମିତା 
miscellaneous,ସମସ୍ତେ , ସବୁ ସର୍‌ତେ 
miscellaneous,ଉପାୟ , ଯଜନା ପାଞ୍ଚବାଟା 
miscellaneous,ଆଗ , ଆଗତୁ 
miscellaneous,ବ୍ୟସ୍ତ ,  ତାନ୍ଦର / ଗାବରା 
miscellaneous,ଚିନ୍ତା , ଚିନ୍ତା 
miscellaneous,ଗଲା , ଗାଲା 
miscellaneous,ଅନ୍ୟମାନେ , ଭିନ୍ନଲୋକ ମନ୍‌ 
miscellaneous,ବୋଧହୁଏ , ହେଲେ ହେଇରେସି 
miscellaneous,ଡରିଗଲା , ଡରିଗାଲା 
miscellaneous,ଜୁତୁବୁହୁ , ବୁଟୁକୁଟା 
miscellaneous,କିଛି , କେତେକ୍‌ 
miscellaneous,ସମୟ , ବେଲ୍‌ 
miscellaneous,ପୁଣି , ଆରି 
miscellaneous,ବାରମ୍ଭାର , ବେଶିଥର / ବାରବାର 
miscellaneous,ପାଖରେ , ଲଗେ 
miscellaneous,ପୁଣି , ଆରି 
miscellaneous,ଇଛା , ମନକେ ଯିବାଟା 
miscellaneous,ଧରିବା , ଦାରବାଟା 
miscellaneous,ନୁଆ , ନୂଆଁ 
miscellaneous,ଚୁପ୍‌ଚୁପ୍‌ , ଦିରେ ଦିରେ 
miscellaneous,ସ୍ମଵିରକଲେ , ବିଚାର କଲେ 
miscellaneous,ଫେରିଲା , ବାଉଡ଼ଲା 
miscellaneous,ପଚାରିଲା , ପଚର୍‌ଲା 
miscellaneous,ପାଳନ ,। ମାନ୍୍‌ବାଟା 
miscellaneous,ଫୋଟ ଚିତ୍ର , ଫଟ 
miscellaneous,ବିଷୟ , ବିଷୟ 
miscellaneous,କାହାଣୀ , କାତାନୀ 
miscellaneous,ଶୁଣାଇଲେ , ଶୁନାଇଲାୟେ 
miscellaneous,ମଜା , ସରାଦା 
miscellaneous,ପିଲାଦିନର , ସାନବେଲର 
miscellaneous,ଚମଳାର , କାବା କରିବାଟା 
miscellaneous,ଘଟଣା , ଘଟନା 
miscellaneous,ବଡ଼ଦିନ୍‌ , ପରବଦିନ୍‌ 
miscellaneous,ଖୁବ୍‌କମ୍‌ , ବେଶିକମ୍‌ 
miscellaneous,କହୁଛି , କୟଲିନି 
miscellaneous,ଶୁଣ , ଶୁନ୍‌ 
miscellaneous,ଥରେ , ଗଟେକ୍‌ ଥର୍‌ 
miscellaneous,ବେମାର , ରୋଗ୍‌ 
miscellaneous,କିଛିବି , କାୟାଟା ମିଶା 
miscellaneous,ସଫଳ , କାମ ହେବାଟା 
miscellaneous,ଚିନ୍ତିତ , ଚିନ୍ତା 
miscellaneous,କିଛିଟା , କେତ୍ଟା 
miscellaneous,ଉପକାର , ଉପକାର 
miscellaneous,ଉପଦେଶ , କହିବାଟା 
miscellaneous,ମନସ୍ତ , ମନ ଲାଗାୟ କରି 
miscellaneous,ବନ୍ଦ କରି ଦିଅ , ତାପି ଦିଆସ 
miscellaneous,ଧେତ୍‌ , ଧେତ୍‌ 
miscellaneous,ବିନା , ତାର ଛଡ଼ା 
miscellaneous,ସୁସ୍ଵାଦ , ସୁଆଦ 
miscellaneous,ଅବୁଝା , ଅବୁଜା 
miscellaneous,ଖରାପ , ବାୟା 
miscellaneous,ଛାଡ଼ି ଦେଲେ , ଛାଡ଼ି ଦେଲାୟେ 
miscellaneous,ଆରୋଗ୍ଯ , ରୋଗବଛାଡ଼ବାଟା 
miscellaneous,ଶୁଖାଇ , ଶୁକାୟଲାଟା 
miscellaneous,ଯଦି , ସରି 
miscellaneous,ଠିକ୍‌ , ନିକ 
miscellaneous,କଥା , କାତା 
miscellaneous,ପର , ଭିନ୍ଲୋକ୍‌ 
miscellaneous,ଅନ୍ୟ , ଭିନଲୋକ୍‌ 
miscellaneous,ଉଚିତ୍‌ ,  ଠିକ୍‌ ହେବା କାତା 
miscellaneous,ଉପରେ , ଉପରେ 
miscellaneous,କାର୍ଯ୍ୟକାରୀ , କାମେ ଲଗାୟ ବାଟା 
miscellaneous,ଏଥର , ଏଥର 
miscellaneous,ଜିନିଷ , ସାମାନ୍‌ 
miscellaneous,ଗୋଟିଏ ବର୍ଷ , ଗଟେକ ବରଷ୍‌ 
miscellaneous,ବାରଣ , ମନା 
miscellaneous,ସତକୁ ସତ , ସତ୍କେ ସତ୍‌ 
miscellaneous,ମୁହୁଉଁ , ସେଢ଼େକ ବେଲା 
miscellaneous,ଗ୍ରହଣ , ନେଲା 
miscellaneous,ଆଚରଣ , ଗଲି ଚଲନ୍‌ 
miscellaneous,ଏଣିକି , ଏଥର 
miscellaneous,ଶୀଘ୍ର , ବେଲାବେଲି 
miscellaneous,ସୁସ୍ , ନିମାନ୍‌ 
miscellaneous,ଅନ୍ଯମାନେ , ଅଲଗା ଲୋକମନ୍‌ 
miscellaneous,ପକାଇବ , ପକାୟସି 
miscellaneous,ବିଚାର , ଭାବଲା 
miscellaneous,ସଂକଳ୍ପ , ପରମାନ୍‌ 
miscellaneous,ଉଠିଲେ , ଉଠଲା 
miscellaneous,ଏମିତିକା , ଏନ୍‌ତିଟା 
miscellaneous,ସେଥୁପାଇଁ , ସେଟା ଲାଗି 
miscellaneous,ମଣିଷ , ନର୍‌ 
miscellaneous,ସଂଗ୍ରାମ ବେଳେ , ଲାଗାଲାଗି ହେଲା ବେଲେ
miscellaneous,ଏକ୍ଜୁଟ ,  ଗଟେକ ଲଗେ 
miscellaneous,ସମଗ୍ର , ସବୁବାଟେ 
miscellaneous,ଚାଲୁଥ୍‌ଲେ , ଚାଲତେରେଲାଯେ 
miscellaneous,ଭାସିଯାଆ , ଦଅଲି ଯାଆ 
miscellaneous,ଝିପିଝିପି , ଝିପରି ଝିପରି 
miscellaneous,ବରଷଇ , ପାନିଆଇଲାନି 
miscellaneous,ଚମକେ , ଚମକଲାନି 
miscellaneous,ଘଡ଼ ଘଡ଼ି , ବାଦଲ ଗରଜ ବାଟା 
miscellaneous,ପଡ଼େ , ଅଦରିଲାନି 
miscellaneous,ଫଟକା , ଫୁଟକା 
miscellaneous,ଅସୁମାରି , ଭୁତେକ୍‌ 
miscellaneous,ପାଣିରେ , ପାନିଲଗେ 
miscellaneous,ଡରି ଯିବୁ ନାହିଁ , ନାଡର୍‌ 
miscellaneous,ଝୂଲିଝଲି , ହୋଲି ହୋଲି 
miscellaneous,ଦୂର , ଦୂରକେ 
miscellaneous,ମେଲାଇ , ମେଲବାଟା 
miscellaneous,ଦରିଆ , ସମଦୂର 
miscellaneous,ସାଧବ , ବେପାରୀ 
miscellaneous,ଝଡ଼ତୋଫାନ୍‌ , ପାନି ପବନ 
miscellaneous,ତିଳେ , ଖଣ୍ଡେକ୍‌ 
miscellaneous,ତାଙ୍କର , ତାକରଟା 
miscellaneous,ଆସୁଥୁଲେ , ଆସ୍‌ତେରେଲାୟେ 
miscellaneous,ଫେରି , ଲେଉଟି 
miscellaneous,ସାରି , ସରାଇକରି 
miscellaneous,କାରବାର , କାର୍‌ବାର 
miscellaneous,ଭରି , ପୁରାଇବା 
miscellaneous,ଦଉଲତ , ସଂଖଂଭି 
miscellaneous,ମିଳିମିଶି , ମିଶିକରି 
miscellaneous,ମୁଣ୍ଡେ , ମୁଣ୍ଡେ 
miscellaneous,ଶୁଭ , ଶୁଭ 
miscellaneous,ନାରିକେଳ , ନଡ଼ିଆ 
miscellaneous,ଜଳ , ପାଦି 
miscellaneous,ଜାଳି , ଲାଗାଇ କରି 
miscellaneous,ଯାଉଛି , ଗାଲାନି 
miscellaneous,କାଳ , ମରବାଟା 
miscellaneous,ଏବେ , ଏବର 
miscellaneous,ନୂଆ , ନୂଆଁ 
miscellaneous,ବେଳା , ବେଲା 
miscellaneous,ଆସିଛି , ଆଇଲାଆଚେ 
miscellaneous,ଭେଳା ଭେଳା , କୁଢ଼ା କୁଡ଼ା 
miscellaneous,ଅଟକି ଗଲୁକି , ଥେବିଗାଲୁସକି 
miscellaneous,ବିଦାୟ , ଗାଲା 
miscellaneous,ଦେଉଛି , ଦେଲାନି 
miscellaneous,ତୋତେ , ତକେ 
miscellaneous,ହସିହସି , ହାସି ହାସି 
miscellaneous,ଏଇ , ଏ 
miscellaneous,ଗଢ଼ିଛି , ବନାୟଲା ଅଛି 
miscellaneous,ତୋଳାଇବାକୁ , ବନାଇବାକେ 
miscellaneous,ବଛାଗଲା , ବାଚ୍‌ଲାୟେ 
miscellaneous,ସିମେଣ୍ଟ , ସିମେଣ୍ଟ 
miscellaneous,ଚୂନ , ଚୂନ୍‌ 
miscellaneous,ଢୋଳା , ବନାଇବାଟା 
miscellaneous,ଦଧ୍‌ନଉତି , ଦେଉଳମୁଣ୍ଡ 
miscellaneous,କଟାହେବ , ପୂକାବାୟେ 
miscellaneous,ଏକୁଟିଆ , ଏକଟା 
miscellaneous,ଭରସା , ବିଶାସ୍‌ 
miscellaneous,ଖେଳିଛି , ଖେଲଲି ଆଚି 
miscellaneous,ସାଥେ , ସଙ୍ଗେ 
miscellaneous,ବାଟଯାକ , ବାଟ୍‌ଯାକ 
miscellaneous,ଦୁଇଜଣ ,  ଦୁଇଲୋକ 
miscellaneous,ଖୁବ୍‌ , ଜବର 
miscellaneous,ପାଖାପାଖି , ଲଗେ ଲଗେ 
miscellaneous,ସକାଳୁ , ସାକାଲେ 
miscellaneous,ଉଠିଲେ ,  ଉଠଲାୟ 
miscellaneous,ଦେଖାଦେଖି ,  ଭେଟ୍‌ଘାଟ୍‌ 
miscellaneous,ବିପଦ ଆପଦରେ , ଦୁଃଖ୍‌ ସୁଖରେ 
miscellaneous,କାନ୍ଧକୁ କାନ୍ଧ , କାନ୍ଦ୍କେକାନ୍ଦ୍‌ 
miscellaneous,ଯାନି ଯାତ୍ରା , ବଜାର ଯାତ୍ରା 
miscellaneous,ପୁନେଇ , ପୁନି 
miscellaneous,ମିଶି ପାଳନ୍ତି , ମିଶି ମାନବାୟେ 
miscellaneous,ଦୁହେଁ ,  ଦୁଇଲୋକ୍‌ 
miscellaneous,ଗୋଟିଏ ଶ୍ରେଣୀ ,  ଗୋଟେକ୍‌ ବଖରା 
miscellaneous,ପାଖାପାଗିବସନ୍ତି , ଲଗେ ଲଗେ ବସ୍‌ ବାଯେ
miscellaneous,ଏକାଠି ,  ଗୋଟେକ ଲଗେ 
miscellaneous,ବୁଲନି ,  ବୁଲବାୟେ 
miscellaneous,ଗଳିଥାଏ , ପଶଲାନି 
miscellaneous,ସଉକରେ , ଲାଡ଼ରେ 
miscellaneous,ପ୍ରଥମେପ୍ରଥମେ , ପରତୁମ୍‌ ପରଜୁମ 
miscellaneous,ସହିବ , ସୟସି 
miscellaneous,ଜବତ , ଜବତ୍‌ 
miscellaneous,ନେହୁରା , କାକୁଉଭାଁ 
miscellaneous,ପ୍ରକୃତି , ପରକୁୃତି ଗୁପ୍‌ 
miscellaneous,କେଉଁଠୁ , କନତି ଥାନୁ 
miscellaneous,ସୁଯୋଗ ଉଣ୍ଡି , କଲିଆ ଯଗଲା 
miscellaneous,ରାଗିଗଲା , ରିଶାହେଲା 
miscellaneous,ପାନେ ,  ଗଚେକ୍‌ ଦେବି 
miscellaneous,ଛକି , ଜାଗି 
miscellaneous,ପାହାରେ ,  ପଟ୍‌ ଠେଙ୍କ 
miscellaneous,ଆଇଲା , ପଲାଇଲା 
miscellaneous,କଜିଆ , କାଲ୍‌କଲ୍‌ 
miscellaneous,ପରିବାର , କୁଟୁମ୍‌ 
miscellaneous,ଭିତରେ , ଭିତରେ 
miscellaneous,କଥାବାର୍ଭା , କାତାବାଉଭାଁ 
miscellaneous,ମନା , ନାକରବଲବାଟା 
miscellaneous,ଆଗପରି , ଆଗତୁପାରା 
miscellaneous,ଦିନକର , ଗୋଟେକ୍‌ ଦିନର 
miscellaneous,ନଇଁକୁଳ , ଗାଡ଼ ପାଲିକେ 
miscellaneous,ଧପ୍‌ , ଧପ୍‌ 
miscellaneous,ବୁତୁଛି ଆଉ ଉଠୁଛି , ବୂଡ଼ାଲାନି ଆରି ଉଠଲାନି
miscellaneous,ହାଲୁକା , ଉସାପ୍‌ 
miscellaneous,ଶିଆଲି ଲଟା , ଶିଆଲିଲାଟା 
miscellaneous,ସେଥୁରୁ , ସିଥାନୁ 
miscellaneous,ଦାନ୍ତରେ , ଦାତେ 
miscellaneous,ଛିଡ଼ାଇ , ଛିଡ଼ାଲା 
miscellaneous,ଆଡ଼କୁ ବାଟେ , ତୁଇ ତାର 
miscellaneous,ଧରିପକା , ଧେରିପାକା 
miscellaneous,ଜୋର , ଅଧୁକ 
miscellaneous,ଟାଣିଲା , ଝିକଲା 
miscellaneous,ପାଟି କରୁଥାଏ , କଲାର୍‌ ହେଲାନି 
miscellaneous,ଧଇଁସଇଁ , ଫରଫର 
miscellaneous,ତଥାପି , ହେଲେ ମିଶା 
miscellaneous,ଲାଗିଗଲେ , ମିଶ୍‌ଲାଏ 
miscellaneous,ଆଣିଲେ ,  ଆନଲାୟେ 
miscellaneous,ସେତେବେଳେ , ସେଡ଼କିବେଲା 
miscellaneous,ଖବର , ଖବର୍‌ 
miscellaneous,ସେଠାକୁ , ସେଥାନେ 
miscellaneous,ମିଶିବାକୁ , ମିଶ୍ବାକେ 
miscellaneous,ବଞ୍ଚାଇଲା , ଜିଆଇଲା 
miscellaneous,ଲାଜରେ , ଲାଜକେ 
miscellaneous,ନଇଁ ଗଲା , ନୁଇଁ ଗାଲା 
